Essay ID,Essay Set,Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Word Count,Sentence Count,Score
691,1,0.65,0.833333333,0.954545455,0.46875,0.022857143,0.017142857,0.893812644,0.800403168,0.126,175,6,6
692,1,0.658,0.666666667,1,0.72972973,0.046783626,0,0.881135345,0.501322719,0.084,171,3,6
693,1,0.352,0.727272727,0.975609756,0.492063492,0.00617284,0.021604938,1.393688289,0.90507657,0.174,324,11,8
694,1,0.346,0.333333333,1,0.691176471,0.018348624,0.01529052,1.385369736,1.132622163,0.212,327,24,8
695,1,0.25,0.434782609,1,0.62195122,0.021333333,0.008,1.588810886,1.367909058,0.206,375,23,9
696,1,0.484,0.375,1,0.5,0.027131783,0.007751938,0.784038534,0.7845193,0.208,258,16,8
697,1,0.316,0.32,0.926829268,0.633802817,0.040935673,0.026315789,1.225811776,1.044309958,0.22,342,25,8
698,1,0.526,1,1,0.681818182,0.050632911,0.012658228,0.847581153,0.667512182,0.152,237,6,6
699,1,0.548,0.568181818,0.952380952,0.423611111,0.027131783,0.015503876,1.253705538,1.182681899,0.52,774,44,12
700,1,0.45,0.5,1,0.551724138,0.08,0.025454545,1.407509631,0.911252799,0.166,275,16,8
701,1,0.312,0.090909091,0.980769231,0.576923077,0.031976744,0.020348837,1.116383376,0.968642294,0.244,344,33,8
702,1,0.676,0.714285714,1,0.575757576,0,0.037037037,1.213744914,0.713354826,0.074,162,7,6
703,1,0.232,0.55,0.951219512,0.491525424,0.0390625,0.013020833,1.045183303,0.90771328,0.284,384,20,8
704,1,0.534,0.5,1,0.480769231,0.068669528,0.017167382,0.97802326,0.64408713,0.142,233,12,7
705,1,0.11,0.392857143,0.97826087,0.643678161,0.058426966,0.024719101,1.224518442,1.032684882,0.216,445,28,8
706,1,0.154,0.2,0.961538462,0.456790123,0.026004728,0.009456265,1.544717022,1.306094529,0.216,423,35,10
707,1,0.326,0.714285714,1,0.580645161,0.020771513,0.047477745,0.842311129,0.716027114,0.222,337,14,8
708,1,0.28,0.571428571,0.976744186,0.534883721,0.011111111,0,1.303850636,1.061121594,0.248,360,21,9
709,1,0.078,0.485714286,1,0.48245614,0.031539889,0.044526902,1.327749767,0.99080409,0.334,539,35,10
710,1,0.192,0.464285714,0.982142857,0.539325843,0.034653465,0.014851485,1.185323547,1.082121662,0.274,404,28,11
711,1,0.114,0.761904762,0.975609756,0.555555556,0.020316027,0.009029345,0.91246533,0.950658608,0.31,443,21,10
712,1,0.224,0.409090909,0.977272727,0.520547945,0.028350515,0.023195876,1.178043712,1.152651295,0.21,388,22,9
713,1,0.328,0.363636364,0.947368421,0.462686567,0.011904762,0.023809524,1.066829467,1.071297477,0.218,336,22,10
714,1,0.192,0.6,0.9375,0.541666667,0.032178218,0.002475248,1.026468113,1.194938529,0.286,404,25,9
715,1,0.678,0.384615385,1,0.513513514,0.037267081,0.00621118,0.953998306,0.685377288,0.098,161,13,8
716,1,0.338,0.36,0.842105263,0.444444444,0.012084592,0.009063444,1.021324151,0.875232718,0.186,331,25,9
717,1,0.484,0.034482759,0.972972973,0.610169492,0.011627907,0.015503876,1.304947385,1.020263259,0.17,258,29,8
718,1,0.058,0.517241379,1,0.681818182,0.033970276,0.010615711,1.149145308,1.066380004,0.334,471,29,10
719,1,0.478,0.470588235,0.971428571,0.596491228,0.049808429,0.011494253,1.119992713,1.126010229,0.152,261,17,7
720,1,0.122,0.807692308,1,0.726495726,0.039215686,0.019607843,1.36095689,1.221700029,0.308,561,26,10
721,1,0.222,0.619047619,1,0.630952381,0.043701799,0.035989717,1.37820945,1.219524663,0.294,389,21,9
722,1,0.15,0.333333333,0.967213115,0.58974359,0.046956522,0.006956522,1.206850708,1.047375521,0.42,575,39,10
723,1,0.088,0.64516129,0.953125,0.521276596,0.011029412,0.001838235,1.343641606,1.288331583,0.314,544,31,10
724,1,0.52,0.263157895,1,0.641509434,0.020833333,0.008333333,1.058142697,0.984229916,0.184,240,19,8
725,1,0.652,0.75,0.964285714,0.714285714,0.068965517,0.022988506,1.069905192,0.789227234,0.132,174,8,6
726,1,0.298,0.52173913,0.975,0.492537313,0.054131054,0.025641026,1.13206549,0.966124639,0.23,351,23,10
727,1,0.69,0.375,1,0.653846154,0.006451613,0.012903226,0.535386346,0.592145059,0.124,155,8,6
728,1,0.318,0.5,1,0.451612903,0.052785924,0.020527859,1.389027139,1.173620131,0.186,341,20,8
729,1,0.596,0.25,1,0.622222222,0.024752475,0.004950495,1.237146582,0.825481327,0.144,202,16,7
730,1,0.072,0.586206897,0.888888889,0.460674157,0.024253731,0.003731343,1.159179051,1.070868546,0.368,536,29,10
731,1,0.006,0.56,0.947368421,0.576923077,0.069582505,0.019880716,1.106824311,1.056252983,0.302,503,25,8
732,1,0.374,0.529411765,0.96969697,0.580645161,0.025559105,0.015974441,1.296509167,1.138634932,0.196,313,17,9
733,1,0.762,0.222222222,0.857142857,0.55,0.033613445,0.016806723,0.545312426,0.512301453,0.094,119,9,8
734,1,0.07,0.382352941,0.97260274,0.464646465,0.053763441,0.006451613,1.278104795,1.046488541,0.274,465,34,10
735,1,0.088,0.608695652,1,0.605263158,0.021929825,0.010964912,1.151448462,0.988416636,0.31,456,23,9
736,1,0.2,0.52,1,0.691358025,0.025,0.0425,1.014106261,0.870220299,0.3,400,25,10
737,1,0.202,0.481481481,0.925,0.567901235,0.01754386,0.007518797,1.172762319,1.153057559,0.266,399,27,8
738,1,0.512,0.8,0.965517241,0.476190476,0.024590164,0.012295082,0.826925495,0.943523134,0.192,244,10,6
739,1,0.33,0.142857143,0.977777778,0.439393939,0.026865672,0.071641791,1.067239889,0.914505801,0.246,335,28,9
740,1,0.054,0.736842105,0.944444444,0.777777778,0.016913319,0.027484144,1.516556014,1.077225621,0.22,473,19,8
741,1,0.386,0.6875,0.942857143,0.661538462,0.048859935,0.016286645,1.048634398,1.005877366,0.244,307,16,8
742,1,0.132,0.390243902,1,0.495934959,0.012367491,0.051236749,1.362291114,1.042127462,0.328,566,41,10
743,1,0.102,0.518518519,0.98,0.453488372,0.046770601,0.004454343,1.069293707,1.024338994,0.346,449,27,10
744,1,0.36,0.5,0.972972973,0.507246377,0.021875,0.021875,0.952740033,0.920178346,0.254,320,20,9
745,1,0.074,0.857142857,0.981132075,0.608695652,0.079913607,0.012958963,1.353217454,1.128273824,0.274,463,14,9
746,1,0.328,0.304347826,0.857142857,0.578947368,0.014880952,0.011904762,1.226326373,1.056285595,0.228,336,23,8
747,1,0.57,0.4,1,0.615384615,0.027906977,0.004651163,1.145257536,1.071638697,0.152,215,15,8
748,1,0.176,0.333333333,0.979166667,0.442105263,0.019417476,0.007281553,1.401896837,1.021307688,0.242,412,27,8
749,1,0.088,0.210526316,0.967213115,0.612244898,0.00877193,0.004385965,1.071886159,0.978665835,0.304,456,38,10
750,1,0.298,0.5625,1,0.61038961,0.051282051,0.008547009,1.099938654,0.89160537,0.224,351,16,8
751,1,0.314,0.666666667,1,0.4875,0.04664723,0.017492711,1.377870217,0.965696449,0.188,343,18,8
752,1,0.582,0.727272727,1,0.617021277,0.023923445,0.028708134,1.090279424,0.955342223,0.126,209,11,7
753,1,0.45,0.777777778,1,0.660377358,0.014545455,0.018181818,0.940647974,1.010341563,0.15,275,9,8
754,1,0.268,0.47826087,0.871794872,0.534246575,0.032786885,0.005464481,1.188708292,1.004200622,0.288,366,23,9
755,1,0.036,0.586206897,0.984375,0.481481481,0.028957529,0.027027027,1.201562731,1.115206048,0.356,518,29,9
756,1,0.372,0.833333333,0.96969697,0.637681159,0.022292994,0.012738854,1.172225615,1.228972874,0.198,314,12,8
757,1,0.234,0.44,0.909090909,0.580246914,0.018276762,0.028720627,0.988883455,1.038866459,0.342,383,25,9
758,1,0.29,0.409090909,0.976190476,0.75,0.050704225,0.064788732,1.271754668,0.986375582,0.206,355,22,8
759,1,0.262,0.48,0.95,0.615384615,0.021680217,0.002710027,1.339161551,1.019479966,0.258,369,25,10
760,1,0.276,0.578947368,1,0.742424242,0.011049724,0.008287293,1.080543749,1.020835165,0.226,362,19,9
761,1,0.456,0.6,0.967741935,0.661016949,0.106617647,0.033088235,1.316327551,0.812761381,0.192,272,15,8
762,1,0.096,0.277777778,0.9375,0.593406593,0.028761062,0.006637168,1.489326973,0.99060453,0.3,452,36,10
763,1,0.552,0,0.964285714,0.583333333,0.013392857,0.03125,0.951269495,0.891759646,0.178,224,24,8
764,1,0.146,0.533333333,0.956521739,0.468253968,0.038394415,0.017452007,1.330560905,1.067448966,0.354,573,30,9
765,1,0.508,0.25,1,0.520833333,0.105691057,0.032520325,0.841124513,0.803303966,0.168,246,20,7
766,1,0.498,0.666666667,1,0.5,0.019920319,0.011952191,0.884760535,0.937439975,0.166,251,9,8
767,1,0.296,0.4,0.944444444,0.652777778,0.056818182,0.014204545,1.645543248,1.040194426,0.164,352,25,8
768,1,0.122,0.882352941,0.980769231,0.585365854,0.018223235,0.01594533,1.526038134,1.174922041,0.188,439,17,8
769,1,0.072,0.612903226,0.962962963,0.494382022,0.041044776,0.007462687,1.106372674,1.15740194,0.378,536,31,10
770,1,0.35,0.2,0.979166667,0.517647059,0.006153846,0.009230769,1.328650719,0.952963026,0.224,325,25,8
771,1,0.104,0.545454545,1,0.625,0.017857143,0.011160714,1.222650956,1.113784575,0.246,448,22,9
772,1,0.006,0.34375,0.945454545,0.609195402,0.031809145,0.007952286,1.380761364,1.338495272,0.322,503,32,10
773,1,0.15,0.535714286,0.950819672,0.477272727,0.009411765,0.016470588,1.229180872,1.106341096,0.304,425,28,8
774,1,0.224,0.578947368,0.956521739,0.571428571,0.043814433,0.010309278,1.34526292,1.094977875,0.262,388,19,8
775,1,0.568,0.041666667,1,0.5,0.041666667,0.009259259,0.951612849,0.762914289,0.156,216,24,7
776,1,0.624,1,1,0.5,0.058510638,0.005319149,1.067650704,0.639729906,0.134,188,6,7
777,1,0.04,0.2,0.956521739,0.462264151,0.025,0.003846154,1.149944974,1.083126162,0.378,520,45,10
778,1,0.14,0.583333333,1,0.564705882,0.039534884,0.018604651,0.955202447,0.924619129,0.316,430,24,9
779,1,0.376,0.555555556,0.970588235,0.575757576,0.016025641,0.016025641,1.107308499,1.153717946,0.194,312,18,8
780,1,0.046,0.736842105,0.983050847,0.59047619,0.027253669,0.008385744,1.688638068,1.429132418,0.25,477,19,9
781,1,0.026,0.689655172,0.952380952,0.553571429,0.021442495,0.019493177,1.344859059,1.109887159,0.288,513,29,10
782,1,0.038,0.371428571,0.918367347,0.5,0.037422037,0.01039501,1.027878322,1.03909038,0.374,481,35,11
783,1,0.434,0.5,0.952380952,0.590909091,0.03180212,0.014134276,1.216032716,0.908921747,0.17,283,14,7
784,1,0.102,0.533333333,0.914893617,0.483516484,0.034482759,0.005444646,1.167515822,1.130565612,0.376,551,30,10
785,1,0.09,0.681818182,1,0.680851064,0.030769231,0.01978022,1.824486228,1.566743121,0.182,455,22,8
786,1,0.428,0.25,0.888888889,0.542857143,0.031468531,0.024475524,1.180963386,0.927984688,0.22,286,24,8
787,1,0.28,0.476190476,0.941176471,0.743902439,0.038888889,0.005555556,1.310142967,1.021239533,0.232,360,21,8
788,1,0.272,0.866666667,0.955555556,0.492307692,0.027472527,0.013736264,1.25259061,1.007761115,0.2,364,15,8
789,1,0.552,0.833333333,0.96,0.564102564,0.120535714,0.035714286,0.849768539,0.834341971,0.188,224,6,7
790,1,0.166,0.407407407,0.928571429,0.548780488,0.007194245,0.016786571,1.012945076,1.030316467,0.258,417,27,9
791,1,0.412,0.388888889,1,0.588235294,0.013605442,0.054421769,1.315305919,1.048240214,0.176,294,18,8
792,1,0.336,0.28,0.846153846,0.5625,0.048192771,0.012048193,1.143747141,0.944907341,0.236,332,25,8
793,1,0.004,0.46875,0.982142857,0.527472527,0.046184739,0.012048193,0.974719064,1.035869314,0.328,498,32,11
794,1,0.192,0.310344828,1,0.46835443,0.034653465,0.022277228,1.180240367,1.010024951,0.248,404,29,8
795,1,0.232,0.384615385,1,0.536231884,0.0078125,0.015625,1.020064315,1.004705586,0.22,384,26,8
796,1,0.382,0.230769231,0.972972973,0.630769231,0.025889968,0.006472492,1.050351243,0.903864925,0.232,309,26,8
797,1,0.01,0.361111111,0.983606557,0.490566038,0.035643564,0.021782178,1.195402447,0.960002795,0.316,505,36,10
798,1,0.338,0.617647059,1,0.586666667,0.013452915,0.019431988,1.416559806,1.205209799,0.352,669,34,9
799,1,0.432,0.571428571,1,0.536585366,0.021126761,0.01056338,0.983175955,0.902819519,0.166,284,14,8
800,1,0.17,0.631578947,1,0.723684211,0.01686747,0.014457831,1.097490924,1.048175482,0.256,415,19,10
801,1,0.024,0.195652174,0.981481481,0.548076923,0.086065574,0.012295082,0.95656353,0.967767916,0.344,488,46,9
802,1,0.35,0.272727273,1,0.507936508,0.024615385,0.015384615,1.134221898,0.943635421,0.21,325,22,8
803,1,0.47,0.222222222,1,0.490909091,0.011320755,0.011320755,1.019354543,0.919084184,0.182,265,18,6
804,1,0.608,0.266666667,0.96,0.617021277,0.010204082,0.015306122,1.147920269,0.844461298,0.122,196,15,8
805,1,0.162,0.481481481,1,0.56626506,0.009546539,0.035799523,1.366080669,0.934697945,0.218,419,27,9
806,1,0.594,0.047619048,0.892857143,0.56097561,0.014778325,0.014778325,1.369823886,1.08783444,0.13,203,21,6
807,1,0.12,0.363636364,0.952380952,0.54,0.031818182,0.038636364,1.284482919,0.95233822,0.318,440,33,11
808,1,0.584,0.277777778,1,0.756097561,0.038461538,0.028846154,0.84738908,0.932288637,0.176,208,18,7
809,1,0.294,0.111111111,0.981132075,0.463768116,0.067988669,0.008498584,1.022513676,1.025683793,0.278,353,36,9
810,1,0.392,0.25,1,0.546875,0.026315789,0.003289474,1.304906415,1.00306165,0.19,304,24,8
811,1,0.34,0.368421053,0.875,0.656716418,0.03030303,0.03030303,1.187300042,1.078388734,0.228,330,19,8
812,1,0.514,0.538461538,1,0.476190476,0.024691358,0.065843621,0.855322751,0.886498164,0.184,243,13,8
813,1,0.388,0.833333333,0.947368421,0.577464789,0.075163399,0.039215686,1.252822238,1.005407055,0.194,306,12,8
814,1,0.254,0.4,1,0.679012346,0.032171582,0.026809651,1.375584459,1.099199783,0.238,373,25,8
815,1,0.236,0.3125,0.9375,0.602409639,0.023560209,0.044502618,0.92571987,0.970717548,0.326,382,32,10
816,1,0.27,0.555555556,1,0.656716418,0.052054795,0.030136986,1.13412845,1.051879911,0.27,365,18,9
817,1,0.24,0.363636364,1,0.482142857,0.066129032,0.019354839,1.143861239,1.164570572,0.394,620,44,12
818,1,0.516,0.411764706,0.965517241,0.681818182,0.02892562,0.016528926,1.036916599,0.920350716,0.154,242,17,8
819,1,0.412,0.5625,0.976190476,0.647058824,0.023809524,0.006802721,1.48805081,1.104376427,0.156,294,16,8
820,1,0.654,0.714285714,1,0.594594595,0.005780347,0.028901734,0.693415814,0.622574865,0.126,173,7,5
821,1,0.346,0.571428571,1,0.602941176,0.027522936,0.009174312,1.323295153,1.077394511,0.224,327,21,9
822,1,0.294,0.545454545,1,0.507936508,0.124645892,0.019830028,0.918112901,0.761638387,0.242,353,11,8
823,1,0.338,0.5,0.911764706,0.546666667,0.027190332,0.01510574,1.135792643,1.007770958,0.204,331,20,8
824,1,0.03,0.424242424,0.985714286,0.603603604,0.030927835,0.04742268,1.401501993,0.972188658,0.304,485,33,9
825,1,0.546,0.235294118,1,0.55,0.057268722,0.013215859,1.974681941,0.915736152,0.122,227,17,6
826,1,0.338,0.458333333,0.96969697,0.568965517,0.021148036,0.024169184,0.947372466,0.98748939,0.304,331,24,10
827,1,0.766,0.222222222,1,0.5,0.025641026,0.034188034,0.740831129,0.728051998,0.088,117,9,6
828,1,0.172,0.311111111,0.942028986,0.586206897,0.027303754,0.013651877,1.400071169,1.195816787,0.326,586,45,9
829,1,0.268,0.391304348,0.956521739,0.630769231,0.021857923,0.043715847,1.570593492,1.0463206,0.23,366,23,8
830,1,0.246,0.392857143,0.978723404,0.696202532,0.047745358,0.013262599,1.097078009,1.07961397,0.262,377,28,10
831,1,0.32,0.296296296,1,0.518518519,0.032352941,0.011764706,1.195751986,0.982648924,0.216,340,27,8
832,1,0.96,1,1,1,0,0,0,0,0.02,20,1,2
833,1,0.038,0.454545455,1,0.647619048,0.015414258,0.011560694,1.443116814,1.147034819,0.28,519,33,9
834,1,0.006,0.333333333,0.981818182,0.532608696,0.040241449,0.012072435,1.244449284,1.293278258,0.366,497,36,10
835,1,0.076,0.777777778,1,0.60952381,0.037174721,0.013011152,1.491043983,1.053386613,0.288,538,27,10
836,1,0.334,0.269230769,1,0.416666667,0.069069069,0.009009009,1.049430072,0.794034685,0.206,333,26,8
837,1,0.086,0.692307692,1,0.473684211,0.052516411,0.041575492,0.860271415,0.796813734,0.292,457,13,8
838,1,0.804,0.285714286,0.916666667,0.625,0.12244898,0.051020408,0.768827565,0.686951472,0.078,98,7,5
839,1,0.044,0.375,0.984126984,0.535353535,0.035564854,0.012552301,1.241421994,1.075985222,0.35,478,32,10
840,1,0.306,0.380952381,1,0.727272727,0.011527378,0.011527378,1.428301546,1.141591659,0.19,347,21,8
841,1,0.64,0.545454545,1,0.606060606,0.05,0.005555556,1.160666516,0.805080402,0.11,180,11,7
842,1,0.23,0.346153846,0.979591837,0.666666667,0.028571429,0.05974026,1.180351085,1.098340197,0.258,385,26,8
843,1,0.352,0.666666667,1,0.444444444,0.040123457,0.00308642,1.414436723,1.020771386,0.186,324,15,8
844,1,0.406,0.1,0.975,0.53968254,0.050505051,0.03030303,1.201662871,1.015735662,0.19,297,30,8
845,1,0.202,0.423076923,0.975,0.432432432,0.032581454,0.022556391,0.896549838,0.877933198,0.314,399,26,10
846,1,0.372,0.588235294,1,0.566666667,0.012738854,0.01910828,1.041802806,0.961844787,0.168,314,17,8
847,1,0.246,0.5,0.950617284,0.485915493,0.032102729,0.040128411,1.032927904,1.049762644,0.466,623,38,12
848,1,0.546,0.3125,1,0.454545455,0.026431718,0.030837004,1.048026843,0.703884103,0.142,227,16,6
849,1,0.596,0.5,1,0.545454545,0.059405941,0.00990099,1.062060871,0.759382103,0.156,202,8,7
850,1,0.184,0.40625,0.934782609,0.611764706,0.036764706,0.009803922,1.195674233,1.165383978,0.298,408,32,10
851,1,0.096,0.538461538,0.92,0.5,0.028761062,0.015486726,1.166546923,1.046954871,0.334,452,26,9
852,1,0.056,0.277777778,0.982142857,0.494382022,0.004237288,0.01059322,1.37200386,1.154263327,0.266,472,36,10
853,1,0.072,0.413793103,1,0.431818182,0.034482759,0.025862069,1.131030399,0.981582999,0.322,464,29,9
854,1,0.152,0.222222222,0.980769231,0.583333333,0.049528302,0.028301887,1.123319219,1.074771022,0.22,424,36,8
855,1,0.482,0.533333333,0.935483871,0.622641509,0.019305019,0.011583012,1.123725007,1.056934764,0.19,259,15,8
856,1,0.162,0.75,0.925925926,0.513761468,0.064439141,0.016706444,1.298922051,0.914042971,0.284,419,20,10
857,1,0.628,0.833333333,1,0.658536585,0.032258065,0.021505376,0.822799427,0.787168961,0.134,186,6,8
858,1,0.154,0.6,1,0.448275862,0.026004728,0.01891253,1.281363008,1.104463612,0.288,423,25,9
859,1,0.05,0.454545455,0.846153846,0.568627451,0.013333333,0.003809524,1.189806066,1.111303109,0.396,525,33,12
860,1,0.408,0.208333333,1,0.533333333,0.016891892,0.006756757,1.437074149,0.947241457,0.164,296,24,8
861,1,0.456,0.473684211,0.903225806,0.625,0.136029412,0.018382353,0.883024244,0.783929112,0.23,272,19,8
862,1,0.204,0.764705882,1,0.589041096,0.01758794,0.007537688,0.897107994,1.001826071,0.242,398,17,8
863,1,0.33,0.551724138,0.924242424,0.533834586,0.087218045,0.015037594,1.126176108,1.046238069,0.49,665,29,10
864,1,0.156,0.608695652,1,0.659090909,0.045023697,0.030805687,1.119559055,1.024235912,0.298,422,23,10
865,1,0.336,0.5,0.973684211,0.573333333,0.003012048,0.012048193,1.078536738,0.885384157,0.174,332,18,8
866,1,0.538,0.235294118,1,0.657894737,0.034632035,0.012987013,0.819457096,0.804896937,0.172,231,17,7
867,1,0.312,0.588235294,1,0.46875,0.034883721,0.037790698,1.185518328,0.868004352,0.168,344,17,8
868,1,0.038,0.576923077,0.955555556,0.592592593,0.041580042,0.029106029,1.325278865,1.24193625,0.294,481,26,12
869,1,0.71,1,1,0.5,0.062068966,0.013793103,0.761148897,0.423720739,0.09,145,4,6
870,1,0.18,0.894736842,0.98,0.595744681,0.029268293,0.026829268,1.494725451,1.225055192,0.236,410,19,9
871,1,0.044,0.155555556,0.985294118,0.514563107,0.037656904,0.039748954,1.425921816,1.100683834,0.316,478,45,10
872,1,0.468,0.421052632,0.965517241,0.542372881,0.04887218,0.011278195,1.343138003,1.07074143,0.218,266,19,8
873,1,0.328,0.4375,1,0.6,0.023809524,0.017857143,1.068995959,0.819190046,0.218,336,16,9
874,1,0.05,0.333333333,0.851851852,0.52688172,0.019047619,0.015238095,1.204900909,1.127603883,0.398,525,39,12
875,1,0.27,0.676470588,0.952380952,0.449152542,0.031496063,0.007874016,1.218409048,1.148147543,0.436,635,34,11
876,1,0.398,0.275862069,0.914285714,0.461538462,0.03986711,0.033222591,0.974459735,0.831793495,0.202,301,29,8
877,1,0.02,0.708333333,0.98,0.559139785,0.065306122,0.018367347,1.291726332,1.156735584,0.342,490,24,11
878,1,0.272,0.375,0.980392157,0.525,0.107142857,0.010989011,1.354569552,1.079520743,0.268,364,24,9
879,1,0.226,0.523809524,0.981818182,0.595505618,0.025839793,0.007751938,1.472320124,1.206346066,0.226,387,21,8
880,1,0.204,0.4,0.981481481,0.420454545,0.060301508,0.01758794,1.345874997,1.245580077,0.254,398,25,10
881,1,0.46,0.35,1,0.576271186,0.037037037,0.02962963,1.421396741,1.137253335,0.182,270,20,8
882,1,0.238,0.5,0.954545455,0.594936709,0.015748031,0.005249344,1.303629804,1.204346127,0.226,381,24,9
883,1,0.152,0.541666667,0.931818182,0.489361702,0.018867925,0.007075472,1.078732626,0.919389595,0.318,424,24,9
884,1,0.376,0.733333333,1,0.484375,0.044871795,0.003205128,0.927619251,0.936997628,0.204,312,15,8
885,1,0.176,0.9375,1,0.641304348,0.026699029,0.014563107,1.80298278,1.189461308,0.166,412,16,7
886,1,0.052,0.52,0.92,0.452830189,0.008438819,0.014767932,1.478272203,1.267358742,0.334,474,25,11
887,1,0.314,0.171428571,1,0.435483871,0.029154519,0.014577259,1.211526492,1.031918506,0.212,343,35,9
888,1,0.012,0.482758621,0.972222222,0.559633028,0.018218623,0.008097166,1.227703891,0.939091007,0.316,494,29,10
889,1,0.378,0.272727273,1,0.441558442,0.028938907,0.003215434,1.20110036,0.983332643,0.212,311,22,8
